NVIDIA_GeForce_RTX_3090
Final results:	16	8192	29568	DASPcuSPARSE	0.900000	93662.132000	5.172230	4.655007
Final results:	16	8192	29568	DASP	0.900000	1749.953252	276.831459	249.148306
Final results:	16	8192	29568	DASP2	0.900000	1652.891916	293.087592	263.778825
Final results:	16	8192	29568	DASPcuSPARSE	0.800000	74674.794000	6.487358	5.189886
Final results:	16	8192	29568	DASP	0.800000	1558.338160	310.870981	248.696789
Final results:	16	8192	29568	DASP2	0.800000	1471.615118	329.190769	263.352619
Final results:	16	8192	29568	DASPcuSPARSE	0.700000	57729.198000	8.391631	5.874141
Final results:	16	8192	29568	DASP	0.700000	1367.121044	354.352026	248.046414
Final results:	16	8192	29568	DASP2	0.700000	1290.612772	375.358219	262.750749
Final results:	16	8192	29568	DASPcuSPARSE	0.600000	42482.515000	11.403329	6.841998
Final results:	16	8192	29568	DASP	0.600000	1174.897801	412.327022	247.396224
Final results:	16	8192	29568	DASP2	0.600000	1110.298901	436.316843	261.790118
Final results:	16	8192	29568	DASPcuSPARSE	0.500000	29483.994000	16.430681	8.215341
Final results:	16	8192	29568	DASP	0.500000	982.449663	493.096115	246.548057
Final results:	16	8192	29568	DASP2	0.500000	929.388853	521.248033	260.624017
Final results:	16	8192	29568	DASPcuSPARSE	0.400000	18719.583000	25.878894	10.351558
Final results:	16	8192	29568	DASP	0.400000	792.165204	611.541772	244.616713
Final results:	16	8192	29568	DASP2	0.400000	747.588890	648.006035	259.202418
Final results:	16	8192	29568	DASPcuSPARSE	0.300000	10358.945000	46.765584	14.029676
Final results:	16	8192	29568	DASP	0.300000	601.067440	805.969646	241.790905
Final results:	16	8192	29568	DASP2	0.300000	566.869471	854.591994	256.377610
Final results:	16	8192	29568	DASPcuSPARSE	0.200000	3980.917000	121.691086	24.338218
Final results:	16	8192	29568	DASP	0.200000	410.517279	1180.077275	236.015459
Final results:	16	8192	29568	DASP2	0.200000	386.690495	1252.790327	250.558070
Final results:	16	8192	29568	DASPcuSPARSE	0.100000	770.930000	628.386640	62.838665
Final results:	16	8192	29568	DASP	0.100000	218.917411	2212.898966	221.289900
Final results:	16	8192	29568	DASP2	0.100000	205.757246	2354.435244	235.443528
Final results:	16	8192	29568	DASPcuSPARSE	0.050000	230.784000	2099.114809	104.955742
Final results:	16	8192	29568	DASP	0.050000	120.643522	4015.483821	200.774194
Final results:	16	8192	29568	DASP2	0.050000	113.991071	4249.825081	212.491258
Final results:	16	32000	5120	DASPcuSPARSE	1.000000	8767.066000	37.376244	37.376244
Final results:	16	32000	5120	DASP	1.000000	1307.833998	250.551676	250.551676
Final results:	16	32000	5120	DASP2	1.000000	1244.270384	263.351121	263.351121
Final results:	16	32000	5120	DASPcuSPARSE	0.900000	6832.797000	47.956935	43.161241
Final results:	16	32000	5120	DASP	0.900000	1209.498985	270.922096	243.829886
Final results:	16	32000	5120	DASP2	0.900000	1151.511201	284.565187	256.108668
Final results:	16	32000	5120	DASPcuSPARSE	0.800000	5322.696000	61.562787	49.250230
Final results:	16	32000	5120	DASP	0.800000	1081.574871	302.965619	242.372495
Final results:	16	32000	5120	DASP2	0.800000	1029.202963	318.382294	254.705835
Final results:	16	32000	5120	DASPcuSPARSE	0.700000	4040.894000	81.090967	56.763677
Final results:	16	32000	5120	DASP	0.700000	952.713792	343.943798	240.760659
Final results:	16	32000	5120	DASP2	0.700000	907.651977	361.019431	252.713602
Final results:	16	32000	5120	DASPcuSPARSE	0.600000	3008.798000	108.907278	65.344367
Final results:	16	32000	5120	DASP	0.600000	825.353522	397.017752	238.210651
Final results:	16	32000	5120	DASP2	0.600000	784.975575	417.439740	250.463844
Final results:	16	32000	5120	DASPcuSPARSE	0.500000	2101.405000	155.933768	77.966884
Final results:	16	32000	5120	DASP	0.500000	697.379589	469.873230	234.936615
Final results:	16	32000	5120	DASP2	0.500000	662.628897	494.515107	247.257554
Final results:	16	32000	5120	DASPcuSPARSE	0.400000	1366.950000	239.716156	95.886463
Final results:	16	32000	5120	DASP	0.400000	568.848607	576.040788	230.416315
Final results:	16	32000	5120	DASP2	0.400000	540.668276	606.064780	242.425912
Final results:	16	32000	5120	DASPcuSPARSE	0.300000	803.880000	407.623028	122.286908
Final results:	16	32000	5120	DASP	0.300000	441.562179	742.092542	222.627763
Final results:	16	32000	5120	DASP2	0.300000	418.308511	783.345285	235.003585
Final results:	16	32000	5120	DASPcuSPARSE	0.200000	376.059000	871.352633	174.270527
Final results:	16	32000	5120	DASP	0.200000	313.567487	1045.006303	209.001261
Final results:	16	32000	5120	DASP2	0.200000	296.972037	1103.403549	220.680710
Final results:	16	32000	5120	DASPcuSPARSE	0.100000	135.038000	2426.576223	242.657622
Final results:	16	32000	5120	DASP	0.100000	185.242719	1768.922422	176.892242
Final results:	16	32000	5120	DASP2	0.100000	174.752350	1875.110693	187.511069
Final results:	16	32000	5120	DASPcuSPARSE	0.050000	73.594000	4452.536892	222.626845
Final results:	16	32000	5120	DASP	0.050000	113.389119	2889.871640	144.493582
Final results:	16	32000	5120	DASP2	0.050000	109.566590	2990.692683	149.534634
Final results:	16	32000	8192	DASPcuSPARSE	1.000000	33770.483000	15.525037	15.525037
Final results:	16	32000	8192	DASP	1.000000	2075.186214	252.646243	252.646243
Final results:	16	32000	8192	DASP2	1.000000	1977.189165	265.168356	265.168356
Final results:	16	32000	8192	DASPcuSPARSE	0.900000	26807.332000	19.557634	17.601871
Final results:	16	32000	8192	DASP	0.900000	1891.383418	277.198158	249.478342
Final results:	16	32000	8192	DASP2	0.900000	1800.143813	291.247842	262.123057
Final results:	16	32000	8192	DASPcuSPARSE	0.800000	20217.262000	25.932691	20.746152
Final results:	16	32000	8192	DASP	0.800000	1695.667114	309.192763	247.354210
Final results:	16	32000	8192	DASP2	0.800000	1613.968904	324.843929	259.875143
Final results:	16	32000	8192	DASPcuSPARSE	0.700000	13734.472000	38.173146	26.721202
Final results:	16	32000	8192	DASP	0.700000	1495.095215	350.671980	245.470386
Final results:	16	32000	8192	DASP2	0.700000	1423.239471	368.376517	257.863562
Final results:	16	32000	8192	DASPcuSPARSE	0.600000	8063.112000	65.023033	39.013820
Final results:	16	32000	8192	DASP	0.600000	1290.561061	406.248116	243.748870
Final results:	16	32000	8192	DASP2	0.600000	1224.764457	428.072514	256.843508
Final results:	16	32000	8192	DASPcuSPARSE	0.500000	5334.126000	98.289392	49.144696
Final results:	16	32000	8192	DASP	0.500000	1080.740530	485.119217	242.559609
Final results:	16	32000	8192	DASP2	0.500000	1027.644169	510.184377	255.092188
Final results:	16	32000	8192	DASPcuSPARSE	0.400000	3432.333000	152.749748	61.099899
Final results:	16	32000	8192	DASP	0.400000	877.472388	597.498004	238.999201
Final results:	16	32000	8192	DASP2	0.400000	833.671376	628.890489	251.556196
Final results:	16	32000	8192	DASPcuSPARSE	0.300000	1950.408000	268.809398	80.642819
Final results:	16	32000	8192	DASP	0.300000	674.205499	777.638273	233.291482
Final results:	16	32000	8192	DASP2	0.300000	640.804042	818.172118	245.451635
Final results:	16	32000	8192	DASPcuSPARSE	0.200000	905.024000	579.308394	115.861679
Final results:	16	32000	8192	DASP	0.200000	473.959134	1106.188196	221.237639
Final results:	16	32000	8192	DASP2	0.200000	449.365733	1166.728929	233.345786
Final results:	16	32000	8192	DASPcuSPARSE	0.100000	267.647000	1958.878672	195.887867
Final results:	16	32000	8192	DASP	0.100000	276.878777	1893.565140	189.356514
Final results:	16	32000	8192	DASP2	0.100000	261.251199	2006.834809	200.683481
Final results:	16	32000	8192	DASPcuSPARSE	0.050000	111.517000	4701.417721	235.070886
Final results:	16	32000	8192	DASP	0.050000	153.733084	3410.378466	170.518923
Final results:	16	32000	8192	DASP2	0.050000	145.200091	3610.796644	180.539832
Final results:	16	28672	8192	DASPcuSPARSE	1.000000	30200.937000	15.554552	15.554552
Final results:	16	28672	8192	DASP	1.000000	1861.361566	252.375496	252.375496
Final results:	16	28672	8192	DASP2	1.000000	1772.651493	265.005304	265.005304
Final results:	16	28672	8192	DASPcuSPARSE	0.900000	23850.373000	19.696214	17.726592
Final results:	16	28672	8192	DASP	0.900000	1695.453390	277.071638	249.364463
Final results:	16	28672	8192	DASP2	0.900000	1613.834317	291.084434	261.975978
Final results:	16	28672	8192	DASPcuSPARSE	0.800000	18122.242000	25.921851	20.737480
Final results:	16	28672	8192	DASP	0.800000	1523.042719	308.436554	246.749239
Final results:	16	28672	8192	DASP2	0.800000	1448.039858	324.412374	259.529895
Final results:	16	28672	8192	DASPcuSPARSE	0.700000	12253.094000	38.338239	26.836768
Final results:	16	28672	8192	DASP	0.700000	1343.290104	349.710049	244.797039
Final results:	16	28672	8192	DASP2	0.700000	1277.671021	367.670582	257.369412
Final results:	16	28672	8192	DASPcuSPARSE	0.600000	7227.575000	64.995804	38.997485
Final results:	16	28672	8192	DASP	0.600000	1158.761928	405.399968	243.239997
Final results:	16	28672	8192	DASP2	0.600000	1099.659913	427.188481	256.313106
Final results:	16	28672	8192	DASPcuSPARSE	0.500000	4788.384000	98.104506	49.052253
Final results:	16	28672	8192	DASP	0.500000	970.230961	484.175487	242.087744
Final results:	16	28672	8192	DASP2	0.500000	922.546379	509.201552	254.600776
Final results:	16	28672	8192	DASPcuSPARSE	0.400000	3064.041000	153.314544	61.325816
Final results:	16	28672	8192	DASP	0.400000	786.693379	597.134869	238.853944
Final results:	16	28672	8192	DASP2	0.400000	747.243867	628.659623	251.463845
Final results:	16	28672	8192	DASPcuSPARSE	0.300000	1746.399000	268.988958	80.696693
Final results:	16	28672	8192	DASP	0.300000	604.508235	777.097847	233.129370
Final results:	16	28672	8192	DASP2	0.300000	574.235178	818.065604	245.419698
Final results:	16	28672	8192	DASPcuSPARSE	0.200000	825.376000	569.149149	113.829828
Final results:	16	28672	8192	DASP	0.200000	425.820158	1103.193542	220.638705
Final results:	16	28672	8192	DASP2	0.200000	403.391205	1164.532202	232.906436
Final results:	16	28672	8192	DASPcuSPARSE	0.100000	246.391000	1906.571458	190.657143
Final results:	16	28672	8192	DASP	0.100000	250.374658	1876.236408	187.623638
Final results:	16	28672	8192	DASP2	0.100000	236.038653	1990.191191	199.019116
Final results:	16	28672	8192	DASPcuSPARSE	0.050000	101.707000	4618.777941	230.938893
Final results:	16	28672	8192	DASP	0.050000	138.672895	3387.554927	169.377743
Final results:	16	28672	8192	DASP2	0.050000	131.394565	3575.201516	178.760073
Final results:	16	5120	5120	DASPcuSPARSE	1.000000	1448.851000	36.186468	36.186468
Final results:	16	5120	5120	DASP	1.000000	224.017056	234.039322	234.039322
Final results:	16	5120	5120	DASP2	1.000000	211.235423	248.200795	248.200795
Final results:	16	5120	5120	DASPcuSPARSE	0.900000	1126.389000	46.545909	41.891318
Final results:	16	5120	5120	DASP	0.900000	208.483806	251.476606	226.328945
Final results:	16	5120	5120	DASP2	0.900000	196.478336	266.842650	240.158385
Final results:	16	5120	5120	DASPcuSPARSE	0.800000	880.515000	59.543335	47.634668
Final results:	16	5120	5120	DASP	0.800000	188.141730	278.666514	222.933212
Final results:	16	5120	5120	DASP2	0.800000	177.124294	296.000051	236.800041
Final results:	16	5120	5120	DASPcuSPARSE	0.700000	669.510000	78.309211	54.816448
Final results:	16	5120	5120	DASP	0.700000	167.471710	313.060636	219.142445
Final results:	16	5120	5120	DASP2	0.700000	157.727651	332.400817	232.680572
Final results:	16	5120	5120	DASPcuSPARSE	0.600000	494.368000	106.052172	63.631307
Final results:	16	5120	5120	DASP	0.600000	146.594620	357.644776	214.586879
Final results:	16	5120	5120	DASP2	0.600000	138.403227	378.811977	227.287201
Final results:	16	5120	5120	DASPcuSPARSE	0.500000	346.683000	151.229798	75.614899
Final results:	16	5120	5120	DASP	0.500000	125.369317	418.194827	209.097414
Final results:	16	5120	5120	DASP2	0.500000	118.781056	441.390249	220.695125
Final results:	16	5120	5120	DASPcuSPARSE	0.400000	226.266000	231.713116	92.685247
Final results:	16	5120	5120	DASP	0.400000	104.528863	501.572470	200.628988
Final results:	16	5120	5120	DASP2	0.400000	99.941344	524.595708	209.838283
Final results:	16	5120	5120	DASPcuSPARSE	0.300000	133.832000	391.750852	117.525256
Final results:	16	5120	5120	DASP	0.300000	83.437342	628.361336	188.508401
Final results:	16	5120	5120	DASP2	0.300000	79.393988	660.362340	198.108702
Final results:	16	5120	5120	DASPcuSPARSE	0.200000	64.861000	808.325496	161.665099
Final results:	16	5120	5120	DASP	0.200000	62.345632	840.937817	168.187563
Final results:	16	5120	5120	DASP2	0.200000	59.687936	878.381858	175.676372
Final results:	16	5120	5120	DASPcuSPARSE	0.100000	26.822000	1954.693908	195.469391
Final results:	16	5120	5120	DASP	0.100000	41.456672	1264.664935	126.466493
Final results:	16	5120	5120	DASP2	0.100000	39.841441	1315.936345	131.593635
Final results:	16	5120	5120	DASPcuSPARSE	0.050000	18.702000	2803.379318	140.168966
Final results:	16	5120	5120	DASP	0.050000	37.284128	1406.196212	70.309811
Final results:	16	5120	5120	DASP2	0.050000	36.259904	1445.916673	72.295834
Final results:	16	5120	13824	DASPcuSPARSE	1.000000	16102.617000	8.790979	8.790979
Final results:	16	5120	13824	DASP	1.000000	574.612316	246.353508	246.353508
Final results:	16	5120	13824	DASP2	1.000000	544.437930	260.007160	260.007160
Final results:	16	5120	13824	DASPcuSPARSE	0.900000	13020.127000	10.872226	9.785003
Final results:	16	5120	13824	DASP	0.900000	523.168316	270.577853	243.520068
Final results:	16	5120	13824	DASP2	0.900000	495.258015	285.826288	257.243659
Final results:	16	5120	13824	DASPcuSPARSE	0.800000	10193.600000	13.886925	11.109540
Final results:	16	5120	13824	DASP	0.800000	469.005001	301.825694	241.460555
Final results:	16	5120	13824	DASP2	0.800000	444.299679	318.608738	254.886991
Final results:	16	5120	13824	DASPcuSPARSE	0.700000	7739.979000	18.289166	12.802416
Final results:	16	5120	13824	DASP	0.700000	411.682303	343.851944	240.696361
Final results:	16	5120	13824	DASP2	0.700000	389.611734	363.330330	254.331231
Final results:	16	5120	13824	DASPcuSPARSE	0.600000	5618.455000	25.195140	15.117084
Final results:	16	5120	13824	DASP	0.600000	357.761347	395.676507	237.405904
Final results:	16	5120	13824	DASP2	0.600000	338.022140	418.782509	251.269506
Final results:	16	5120	13824	DASPcuSPARSE	0.500000	3744.468000	37.804505	18.902253
Final results:	16	5120	13824	DASP	0.500000	301.677334	469.235650	234.617825
Final results:	16	5120	13824	DASP2	0.500000	285.446665	495.916672	247.958336
Final results:	16	5120	13824	DASPcuSPARSE	0.400000	2000.103000	70.775235	28.310094
Final results:	16	5120	13824	DASP	0.400000	245.457958	576.708782	230.683513
Final results:	16	5120	13824	DASP2	0.400000	231.951904	610.289279	244.115712
Final results:	16	5120	13824	DASPcuSPARSE	0.300000	909.904000	155.574390	46.672317
Final results:	16	5120	13824	DASP	0.300000	191.164284	740.503178	222.150953
Final results:	16	5120	13824	DASP2	0.300000	180.098370	786.002448	235.800734
Final results:	16	5120	13824	DASPcuSPARSE	0.200000	405.347000	349.226120	69.845224
Final results:	16	5120	13824	DASP	0.200000	132.940959	1064.816747	212.963349
Final results:	16	5120	13824	DASP2	0.200000	125.301989	1129.732744	225.946549
Final results:	16	5120	13824	DASPcuSPARSE	0.100000	113.183000	1250.698073	125.069807
Final results:	16	5120	13824	DASP	0.100000	78.266754	1808.657602	180.865760
Final results:	16	5120	13824	DASP2	0.100000	74.671970	1895.728208	189.572821
Final results:	16	5120	13824	DASPcuSPARSE	0.050000	38.818000	3646.704106	182.335205
Final results:	16	5120	13824	DASP	0.050000	47.162271	3001.504286	150.075214
Final results:	16	5120	13824	DASP2	0.050000	44.974718	3147.496320	157.374816
Final results:	16	3584	20480	DASPcuSPARSE	1.000000	24630.919000	5.960015	5.960015
Final results:	16	3584	20480	DASP	1.000000	596.439732	246.128204	246.128204
Final results:	16	3584	20480	DASP2	1.000000	563.309522	260.603868	260.603868
Final results:	16	3584	20480	DASPcuSPARSE	0.900000	20153.524000	7.284118	6.555706
Final results:	16	3584	20480	DASP	0.900000	541.706243	270.996766	243.897090
Final results:	16	3584	20480	DASP2	0.900000	511.830114	286.815168	258.133651
Final results:	16	3584	20480	DASPcuSPARSE	0.800000	15924.347000	9.218629	7.374903
Final results:	16	3584	20480	DASP	0.800000	483.559455	303.583434	242.866747
Final results:	16	3584	20480	DASP2	0.800000	456.874275	321.315180	257.052144
Final results:	16	3584	20480	DASPcuSPARSE	0.700000	12205.306000	12.027608	8.419326
Final results:	16	3584	20480	DASP	0.700000	426.591959	344.124255	240.886978
Final results:	16	3584	20480	DASP2	0.700000	402.417466	364.796890	255.357823
Final results:	16	3584	20480	DASPcuSPARSE	0.600000	8912.981000	16.470431	9.882259
Final results:	16	3584	20480	DASP	0.600000	369.204765	397.613070	238.567842
Final results:	16	3584	20480	DASP2	0.600000	348.496586	421.239822	252.743893
Final results:	16	3584	20480	DASPcuSPARSE	0.500000	6078.110000	24.152350	12.076175
Final results:	16	3584	20480	DASP	0.500000	310.593954	472.644874	236.322437
Final results:	16	3584	20480	DASP2	0.500000	292.589631	501.728785	250.864392
Final results:	16	3584	20480	DASPcuSPARSE	0.400000	3851.479000	38.115394	15.246158
Final results:	16	3584	20480	DASP	0.400000	252.595453	581.168972	232.467589
Final results:	16	3584	20480	DASP2	0.400000	237.866913	617.154518	246.861807
Final results:	16	3584	20480	DASPcuSPARSE	0.300000	1974.584000	74.345097	22.303529
Final results:	16	3584	20480	DASP	0.300000	194.346434	755.355461	226.606638
Final results:	16	3584	20480	DASP2	0.300000	183.199866	801.314121	240.394236
Final results:	16	3584	20480	DASPcuSPARSE	0.200000	635.260000	231.087492	46.217498
Final results:	16	3584	20480	DASP	0.200000	135.764485	1081.288968	216.257794
Final results:	16	3584	20480	DASP2	0.200000	128.121853	1145.789233	229.157847
Final results:	16	3584	20480	DASPcuSPARSE	0.100000	166.774000	880.236967	88.023697
Final results:	16	3584	20480	DASP	0.100000	78.114946	1879.290042	187.929004
Final results:	16	3584	20480	DASP2	0.100000	73.654530	1993.097247	199.309725
Final results:	16	3584	20480	DASPcuSPARSE	0.050000	52.155000	2814.699262	140.734963
Final results:	16	3584	20480	DASP	0.050000	47.494912	3090.870871	154.543544
Final results:	16	3584	20480	DASP2	0.050000	45.521695	3224.850068	161.242503
Final results:	16	4096	11008	DASPcuSPARSE	1.000000	8053.967000	11.196661	11.196661
Final results:	16	4096	11008	DASP	1.000000	372.652315	241.988396	241.988396
Final results:	16	4096	11008	DASP2	1.000000	352.143840	256.081537	256.081537
Final results:	16	4096	11008	DASPcuSPARSE	0.900000	6493.326000	13.887727	12.498954
Final results:	16	4096	11008	DASP	0.900000	339.585565	265.551735	238.996567
Final results:	16	4096	11008	DASP2	0.900000	320.969764	280.953367	252.858035
Final results:	16	4096	11008	DASPcuSPARSE	0.800000	5111.939000	17.640574	14.112459
Final results:	16	4096	11008	DASP	0.800000	306.689982	294.034828	235.227872
Final results:	16	4096	11008	DASP2	0.800000	289.291876	311.718177	249.374552
Final results:	16	4096	11008	DASPcuSPARSE	0.700000	3834.755000	23.515853	16.461098
Final results:	16	4096	11008	DASP	0.700000	271.137053	332.590234	232.813167
Final results:	16	4096	11008	DASP2	0.700000	255.427289	353.045817	247.132075
Final results:	16	4096	11008	DASPcuSPARSE	0.600000	2687.045000	33.560114	20.136069
Final results:	16	4096	11008	DASP	0.600000	233.663675	385.928776	231.557276
Final results:	16	4096	11008	DASP2	0.600000	220.271807	409.392092	245.635266
Final results:	16	4096	11008	DASPcuSPARSE	0.500000	1581.655000	57.014669	28.507334
Final results:	16	4096	11008	DASP	0.500000	199.316737	452.433334	226.216667
Final results:	16	4096	11008	DASP2	0.500000	188.036193	479.575420	239.787710
Final results:	16	4096	11008	DASPcuSPARSE	0.400000	825.175000	109.282923	43.713171
Final results:	16	4096	11008	DASP	0.400000	164.527325	548.100662	219.240275
Final results:	16	4096	11008	DASP2	0.400000	155.629863	579.435940	231.774386
Final results:	16	4096	11008	DASPcuSPARSE	0.300000	463.135000	194.711123	58.413340
Final results:	16	4096	11008	DASP	0.300000	126.626879	712.151612	213.645493
Final results:	16	4096	11008	DASP2	0.300000	119.848163	752.431527	225.729468
Final results:	16	4096	11008	DASPcuSPARSE	0.200000	213.706000	421.970071	84.394018
Final results:	16	4096	11008	DASP	0.200000	90.711742	994.110955	198.822200
Final results:	16	4096	11008	DASP2	0.200000	86.115676	1047.167485	209.433506
Final results:	16	4096	11008	DASPcuSPARSE	0.100000	63.414000	1422.044596	142.204466
Final results:	16	4096	11008	DASP	0.100000	56.799518	1587.646161	158.764623
Final results:	16	4096	11008	DASP2	0.100000	54.363520	1658.787645	165.878772
Final results:	16	4096	11008	DASPcuSPARSE	0.050000	25.818000	3492.816485	174.640793
Final results:	16	4096	11008	DASP	0.050000	39.496897	2283.154968	114.157728
Final results:	16	4096	11008	DASP2	0.050000	38.125185	2365.300943	118.265026
Final results:	16	13824	5120	DASPcuSPARSE	1.000000	3823.601000	37.022106	37.022106
Final results:	16	13824	5120	DASP	1.000000	575.119535	246.136240	246.136240
Final results:	16	13824	5120	DASP2	1.000000	546.121451	259.205639	259.205639
Final results:	16	13824	5120	DASPcuSPARSE	0.900000	2968.063000	47.693651	42.924286
Final results:	16	13824	5120	DASP	0.900000	533.254381	265.460098	238.914088
Final results:	16	13824	5120	DASP2	0.900000	506.271071	279.608629	251.647766
Final results:	16	13824	5120	DASPcuSPARSE	0.800000	2323.762000	60.917495	48.733996
Final results:	16	13824	5120	DASP	0.800000	477.487454	296.463831	237.171065
Final results:	16	13824	5120	DASP2	0.800000	453.638393	312.049778	249.639822
Final results:	16	13824	5120	DASPcuSPARSE	0.700000	1764.102000	80.243523	56.170466
Final results:	16	13824	5120	DASP	0.700000	422.719198	334.874216	234.411951
Final results:	16	13824	5120	DASP2	0.700000	400.901163	353.098901	247.169230
Final results:	16	13824	5120	DASPcuSPARSE	0.600000	1309.641000	108.088980	64.853388
Final results:	16	13824	5120	DASP	0.600000	368.163895	384.496584	230.697950
Final results:	16	13824	5120	DASP2	0.600000	348.269083	406.460886	243.876532
Final results:	16	13824	5120	DASPcuSPARSE	0.500000	914.965000	154.713852	77.356926
Final results:	16	13824	5120	DASP	0.500000	312.465854	453.034333	226.517167
